plot,Time,Temperature
C05,09/12/2021 19:30,1.5
C05,09/12/2021 23:30,1.5
C05,10/12/2021 3:30,1.5
C05,10/12/2021 7:30,1.5
C05,10/12/2021 11:30,1.5
C05,10/12/2021 15:30,1.5
C05,10/12/2021 19:30,1.5
C05,10/12/2021 23:30,1
C05,11/12/2021 3:30,1
C05,11/12/2021 7:30,1
C05,11/12/2021 11:30,1
C05,11/12/2021 15:30,1
C05,11/12/2021 19:30,1
C05,11/12/2021 23:30,1
C05,12/12/2021 3:30,1
C05,12/12/2021 7:30,1
C05,12/12/2021 11:30,1
C05,12/12/2021 15:30,1
C05,12/12/2021 19:30,1
C05,12/12/2021 23:30,1
C05,13/12/2021 3:30,1
C05,13/12/2021 7:30,1
C05,13/12/2021 11:30,1
C05,13/12/2021 15:30,1
C05,13/12/2021 19:30,1
C05,13/12/2021 23:30,1
C05,14/12/2021 3:30,1
C05,14/12/2021 7:30,1
C05,14/12/2021 11:30,1
C05,14/12/2021 15:30,1
C05,14/12/2021 19:30,1
C05,14/12/2021 23:30,1
C05,15/12/2021 3:30,1
C05,15/12/2021 7:30,1
C05,15/12/2021 11:30,1
C05,15/12/2021 15:30,1
C05,15/12/2021 19:30,1
C05,15/12/2021 23:30,1
C05,16/12/2021 3:30,1
C05,16/12/2021 7:30,1
C05,16/12/2021 11:30,1
C05,16/12/2021 15:30,1
C05,16/12/2021 19:30,1
C05,16/12/2021 23:30,1
C05,17/12/2021 3:30,1
C05,17/12/2021 7:30,1
C05,17/12/2021 11:30,1
C05,17/12/2021 15:30,1
C05,17/12/2021 19:30,1
C05,17/12/2021 23:30,1
C05,18/12/2021 3:30,1
C05,18/12/2021 7:30,1
C05,18/12/2021 11:30,1
C05,18/12/2021 15:30,1
C05,18/12/2021 19:30,1
C05,18/12/2021 23:30,1
C05,19/12/2021 3:30,1
C05,19/12/2021 7:30,1
C05,19/12/2021 11:30,1
C05,19/12/2021 15:30,1
C05,19/12/2021 19:30,1
C05,19/12/2021 23:30,1
C05,20/12/2021 3:30,1
C05,20/12/2021 7:30,1
C05,20/12/2021 11:30,1
C05,20/12/2021 15:30,1
C05,20/12/2021 19:30,1
C05,20/12/2021 23:30,1
C05,21/12/2021 3:30,1
C05,21/12/2021 7:30,1
C05,21/12/2021 11:30,1
C05,21/12/2021 15:30,1
C05,21/12/2021 19:30,1
C05,21/12/2021 23:30,1
C05,22/12/2021 3:30,1
C05,22/12/2021 7:30,1
C05,22/12/2021 11:30,1
C05,22/12/2021 15:30,1
C05,22/12/2021 19:30,1
C05,22/12/2021 23:30,1
C05,23/12/2021 3:30,1
C05,23/12/2021 7:30,1
C05,23/12/2021 11:30,0.5
C05,23/12/2021 15:30,0.5
C05,23/12/2021 19:30,0.5
C05,23/12/2021 23:30,0.5
C05,24/12/2021 3:30,0.5
C05,24/12/2021 7:30,0.5
C05,24/12/2021 11:30,0.5
C05,24/12/2021 15:30,0.5
C05,24/12/2021 19:30,0.5
C05,24/12/2021 23:30,1
C05,25/12/2021 3:30,1
C05,25/12/2021 7:30,1
C05,25/12/2021 11:30,1
C05,25/12/2021 15:30,1
C05,25/12/2021 19:30,1
C05,25/12/2021 23:30,1
C05,26/12/2021 3:30,1
C05,26/12/2021 7:30,1
C05,26/12/2021 11:30,1
C05,26/12/2021 15:30,1
C05,26/12/2021 19:30,1
C05,26/12/2021 23:30,0.5
C05,27/12/2021 3:30,0.5
C05,27/12/2021 7:30,0.5
C05,27/12/2021 11:30,0.5
C05,27/12/2021 15:30,0.5
C05,27/12/2021 19:30,0.5
C05,27/12/2021 23:30,0.5
C05,28/12/2021 3:30,1
C05,28/12/2021 7:30,0.5
C05,28/12/2021 11:30,0.5
C05,28/12/2021 15:30,0.5
C05,28/12/2021 19:30,0.5
C05,28/12/2021 23:30,0.5
C05,29/12/2021 3:30,0.5
C05,29/12/2021 7:30,0.5
C05,29/12/2021 11:30,0.5
C05,29/12/2021 15:30,0.5
C05,29/12/2021 19:30,0.5
C05,29/12/2021 23:30,0.5
C05,30/12/2021 3:30,0.5
C05,30/12/2021 7:30,0.5
C05,30/12/2021 11:30,0.5
C05,30/12/2021 15:30,0.5
C05,30/12/2021 19:30,0.5
C05,30/12/2021 23:30,0.5
C05,31/12/2021 3:30,0.5
C05,31/12/2021 7:30,0.5
C05,31/12/2021 11:30,0.5
C05,31/12/2021 15:30,0.5
C05,31/12/2021 19:30,0.5
C05,31/12/2021 23:30,0.5
C05,01/01/2022 3:30,0.5
C05,01/01/2022 7:30,0.5
C05,01/01/2022 11:30,0.5
C05,01/01/2022 15:30,0.5
C05,01/01/2022 19:30,0.5
C05,01/01/2022 23:30,0.5
C05,02/01/2022 3:30,0.5
C05,02/01/2022 7:30,0.5
C05,02/01/2022 11:30,0.5
C05,02/01/2022 15:30,0.5
C05,02/01/2022 19:30,0.5
C05,02/01/2022 23:30,0.5
C05,03/01/2022 3:30,0.5
C05,03/01/2022 7:30,0.5
C05,03/01/2022 11:30,0.5
C05,03/01/2022 15:30,0.5
C05,03/01/2022 19:30,0.5
C05,03/01/2022 23:30,0.5
C05,04/01/2022 3:30,0.5
C05,04/01/2022 7:30,0.5
C05,04/01/2022 11:30,0.5
C05,04/01/2022 15:30,0.5
C05,04/01/2022 19:30,0.5
C05,04/01/2022 23:30,0.5
C05,05/01/2022 3:30,0.5
C05,05/01/2022 7:30,0.5
C05,05/01/2022 11:30,0.5
C05,05/01/2022 15:30,0.5
C05,05/01/2022 19:30,0.5
C05,05/01/2022 23:30,0.5
C05,06/01/2022 3:30,0.5
C05,06/01/2022 7:30,0.5
C05,06/01/2022 11:30,0.5
C05,06/01/2022 15:30,0.5
C05,06/01/2022 19:30,0.5
C05,06/01/2022 23:30,0.5
C05,07/01/2022 3:30,0.5
C05,07/01/2022 7:30,0.5
C05,07/01/2022 11:30,0.5
C05,07/01/2022 15:30,1
C05,07/01/2022 19:30,0.5
C05,07/01/2022 23:30,0.5
C05,08/01/2022 3:30,0.5
C05,08/01/2022 7:30,0.5
C05,08/01/2022 11:30,0.5
C05,08/01/2022 15:30,1
C05,08/01/2022 19:30,0.5
C05,08/01/2022 23:30,0.5
C05,09/01/2022 3:30,0.5
C05,09/01/2022 7:30,0.5
C05,09/01/2022 11:30,0.5
C05,09/01/2022 15:30,0.5
C05,09/01/2022 19:30,0.5
C05,09/01/2022 23:30,0.5
C05,10/01/2022 3:30,0.5
C05,10/01/2022 7:30,0.5
C05,10/01/2022 11:30,0.5
C05,10/01/2022 15:30,0.5
C05,10/01/2022 19:30,0.5
C05,10/01/2022 23:30,0.5
C05,11/01/2022 3:30,0.5
C05,11/01/2022 7:30,0.5
C05,11/01/2022 11:30,0.5
C05,11/01/2022 15:30,0.5
C05,11/01/2022 19:30,0.5
C05,11/01/2022 23:30,0.5
C05,12/01/2022 3:30,0.5
C05,12/01/2022 7:30,0.5
C05,12/01/2022 11:30,0.5
C05,12/01/2022 15:30,0.5
C05,12/01/2022 19:30,0.5
C05,12/01/2022 23:30,0.5
C05,13/01/2022 3:30,0.5
C05,13/01/2022 7:30,0.5
C05,13/01/2022 11:30,0.5
C05,13/01/2022 15:30,0.5
C05,13/01/2022 19:30,0.5
C05,13/01/2022 23:30,0.5
C05,14/01/2022 3:30,0.5
C05,14/01/2022 7:30,0.5
C05,14/01/2022 11:30,0.5
C05,14/01/2022 15:30,0.5
C05,14/01/2022 19:30,0.5
C05,14/01/2022 23:30,0.5
C05,15/01/2022 3:30,0.5
C05,15/01/2022 7:30,0.5
C05,15/01/2022 11:30,0.5
C05,15/01/2022 15:30,0.5
C05,15/01/2022 19:30,0.5
C05,15/01/2022 23:30,0.5
C05,16/01/2022 3:30,0.5
C05,16/01/2022 7:30,0.5
C05,16/01/2022 11:30,0.5
C05,16/01/2022 15:30,0.5
C05,16/01/2022 19:30,0.5
C05,16/01/2022 23:30,0.5
C05,17/01/2022 3:30,0.5
C05,17/01/2022 7:30,0.5
C05,17/01/2022 11:30,0.5
C05,17/01/2022 15:30,0.5
C05,17/01/2022 19:30,0.5
C05,17/01/2022 23:30,0.5
C05,18/01/2022 3:30,0.5
C05,18/01/2022 7:30,0.5
C05,18/01/2022 11:30,0.5
C05,18/01/2022 15:30,0.5
C05,18/01/2022 19:30,0.5
C05,18/01/2022 23:30,0.5
C05,19/01/2022 3:30,0.5
C05,19/01/2022 7:30,0.5
C05,19/01/2022 11:30,0.5
C05,19/01/2022 15:30,0.5
C05,19/01/2022 19:30,0.5
C05,19/01/2022 23:30,0.5
C05,20/01/2022 3:30,0.5
C05,20/01/2022 7:30,0.5
C05,20/01/2022 11:30,0.5
C05,20/01/2022 15:30,0.5
C05,20/01/2022 19:30,0.5
C05,20/01/2022 23:30,0.5
C05,21/01/2022 3:30,0.5
C05,21/01/2022 7:30,0.5
C05,21/01/2022 11:30,0.5
C05,21/01/2022 15:30,0.5
C05,21/01/2022 19:30,0.5
C05,21/01/2022 23:30,0.5
C05,22/01/2022 3:30,0.5
C05,22/01/2022 7:30,0.5
C05,22/01/2022 11:30,0.5
C05,22/01/2022 15:30,0.5
C05,22/01/2022 19:30,0.5
C05,22/01/2022 23:30,0.5
C05,23/01/2022 3:30,0.5
C05,23/01/2022 7:30,0.5
C05,23/01/2022 11:30,0.5
C05,23/01/2022 15:30,0.5
C05,23/01/2022 19:30,0.5
C05,23/01/2022 23:30,0.5
C05,24/01/2022 3:30,0.5
C05,24/01/2022 7:30,0.5
C05,24/01/2022 11:30,0.5
C05,24/01/2022 15:30,0.5
C05,24/01/2022 19:30,0.5
C05,24/01/2022 23:30,0.5
C05,25/01/2022 3:30,0.5
C05,25/01/2022 7:30,0.5
C05,25/01/2022 11:30,0.5
C05,25/01/2022 15:30,1
C05,25/01/2022 19:30,0.5
C05,25/01/2022 23:30,0.5
C05,26/01/2022 3:30,0.5
C05,26/01/2022 7:30,0.5
C05,26/01/2022 11:30,0.5
C05,26/01/2022 15:30,1
C05,26/01/2022 19:30,0.5
C05,26/01/2022 23:30,0.5
C05,27/01/2022 3:30,0.5
C05,27/01/2022 7:30,0.5
C05,27/01/2022 11:30,0.5
C05,27/01/2022 15:30,1
C05,27/01/2022 19:30,0.5
C05,27/01/2022 23:30,0.5
C05,28/01/2022 3:30,0.5
C05,28/01/2022 7:30,0.5
C05,28/01/2022 11:30,0.5
C05,28/01/2022 15:30,1.5
C05,28/01/2022 19:30,0.5
C05,28/01/2022 23:30,0.5
C05,29/01/2022 3:30,0.5
C05,29/01/2022 7:30,0.5
C05,29/01/2022 11:30,0.5
C05,29/01/2022 15:30,2
C05,29/01/2022 19:30,1
C05,29/01/2022 23:30,0.5
C05,30/01/2022 3:30,0.5
C05,30/01/2022 7:30,0.5
C05,30/01/2022 11:30,0.5
C05,30/01/2022 15:30,5
C05,30/01/2022 19:30,1.5
C05,30/01/2022 23:30,0.5
C05,31/01/2022 3:30,0.5
C05,31/01/2022 7:30,0
C05,31/01/2022 11:30,0
C05,31/01/2022 15:30,5
C05,31/01/2022 19:30,1
C05,31/01/2022 23:30,0.5
C05,01/02/2022 3:30,0.5
C05,01/02/2022 7:30,0
C05,01/02/2022 11:30,0
C05,01/02/2022 15:30,7
C05,01/02/2022 19:30,2.5
C05,01/02/2022 23:30,1
C05,02/02/2022 3:30,1
C05,02/02/2022 7:30,0.5
C05,02/02/2022 11:30,2.5
C05,02/02/2022 15:30,8.5
C05,02/02/2022 19:30,4
C05,02/02/2022 23:30,2
C05,03/02/2022 3:30,1.5
C05,03/02/2022 7:30,1
C05,03/02/2022 11:30,2.5
C05,03/02/2022 15:30,6.5
C05,03/02/2022 19:30,3
C05,03/02/2022 23:30,1.5
C05,04/02/2022 3:30,1
C05,04/02/2022 7:30,1
C05,04/02/2022 11:30,1
C05,04/02/2022 15:30,6.5
C05,04/02/2022 19:30,3.5
C05,04/02/2022 23:30,2
C05,05/02/2022 3:30,1.5
C05,05/02/2022 7:30,1
C05,05/02/2022 11:30,1.5
C05,05/02/2022 15:30,8.5
C05,05/02/2022 19:30,3.5
C05,05/02/2022 23:30,1.5
C05,06/02/2022 3:30,1
C05,06/02/2022 7:30,0.5
C05,06/02/2022 11:30,0.5
C05,06/02/2022 15:30,6
C05,06/02/2022 19:30,2.5
C05,06/02/2022 23:30,1.5
C05,07/02/2022 3:30,1
C05,07/02/2022 7:30,1
C05,07/02/2022 11:30,1
C05,07/02/2022 15:30,8.5
C05,07/02/2022 19:30,4
C05,07/02/2022 23:30,2
C05,08/02/2022 3:30,1.5
C05,08/02/2022 7:30,1.5
C05,08/02/2022 11:30,4
C05,08/02/2022 15:30,10.5
C05,08/02/2022 19:30,5.5
C05,08/02/2022 23:30,3
C05,09/02/2022 3:30,2
C05,09/02/2022 7:30,1.5
C05,09/02/2022 11:30,2
C05,09/02/2022 15:30,9.5
C05,09/02/2022 19:30,4.5
C05,09/02/2022 23:30,2.5
C05,10/02/2022 3:30,2
C05,10/02/2022 7:30,1.5
C05,10/02/2022 11:30,3
C05,10/02/2022 15:30,7
C05,10/02/2022 19:30,4
C05,10/02/2022 23:30,2.5
C05,11/02/2022 3:30,2.5
C05,11/02/2022 7:30,2.5
C05,11/02/2022 11:30,2.5
C05,11/02/2022 15:30,2.5
C05,11/02/2022 19:30,2
C05,11/02/2022 23:30,2
C05,12/02/2022 3:30,1.5
C05,12/02/2022 7:30,1.5
C05,12/02/2022 11:30,2
C05,12/02/2022 15:30,4.5
C05,12/02/2022 19:30,2.5
C05,12/02/2022 23:30,1.5
C05,13/02/2022 3:30,1
C05,13/02/2022 7:30,0.5
C05,13/02/2022 11:30,0.5
C05,13/02/2022 15:30,0.5
C05,13/02/2022 19:30,0.5
C05,13/02/2022 23:30,0.5
C05,14/02/2022 3:30,0.5
C05,14/02/2022 7:30,0.5
C05,14/02/2022 11:30,0.5
C05,14/02/2022 15:30,0.5
C05,14/02/2022 19:30,0.5
C05,14/02/2022 23:30,0.5
C05,15/02/2022 3:30,0.5
C05,15/02/2022 7:30,1
C05,15/02/2022 11:30,1
C05,15/02/2022 15:30,1
C05,15/02/2022 19:30,1
C05,15/02/2022 23:30,1
C05,16/02/2022 3:30,1
C05,16/02/2022 7:30,1
C05,16/02/2022 11:30,1
C05,16/02/2022 15:30,0.5
C05,16/02/2022 19:30,0.5
C05,16/02/2022 23:30,0.5
C05,17/02/2022 3:30,0.5
C05,17/02/2022 7:30,0.5
C05,17/02/2022 11:30,1
C05,17/02/2022 15:30,0.5
C05,17/02/2022 19:30,0.5
C05,17/02/2022 23:30,0.5
C05,18/02/2022 3:30,0.5
C05,18/02/2022 7:30,0.5
C05,18/02/2022 11:30,1
C05,18/02/2022 15:30,1
C05,18/02/2022 19:30,1
C05,18/02/2022 23:30,1
C05,19/02/2022 3:30,1
C05,19/02/2022 7:30,0.5
C05,19/02/2022 11:30,0.5
C05,19/02/2022 15:30,1
C05,19/02/2022 19:30,1
C05,19/02/2022 23:30,1
C05,20/02/2022 3:30,0.5
C05,20/02/2022 7:30,0.5
C05,20/02/2022 11:30,0.5
C05,20/02/2022 15:30,1
C05,20/02/2022 19:30,1
C05,20/02/2022 23:30,1
C05,21/02/2022 3:30,0.5
C05,21/02/2022 7:30,0.5
C05,21/02/2022 11:30,1
C05,21/02/2022 15:30,1.5
C05,21/02/2022 19:30,2
C05,21/02/2022 23:30,1
C05,22/02/2022 3:30,0.5
C05,22/02/2022 7:30,0.5
C05,22/02/2022 11:30,1
C05,22/02/2022 15:30,5.5
C05,22/02/2022 19:30,4
C05,22/02/2022 23:30,1.5
C05,23/02/2022 3:30,1
C05,23/02/2022 7:30,1
C05,23/02/2022 11:30,1
C05,23/02/2022 15:30,8.5
C05,23/02/2022 19:30,5
C05,23/02/2022 23:30,3
C05,24/02/2022 3:30,2
C05,24/02/2022 7:30,1.5
C05,24/02/2022 11:30,2.5
C05,24/02/2022 15:30,8.5
C05,24/02/2022 19:30,3.5
C05,24/02/2022 23:30,1.5
C05,25/02/2022 3:30,1
C05,25/02/2022 7:30,0.5
C05,25/02/2022 11:30,1
C05,25/02/2022 15:30,10
C05,25/02/2022 19:30,5
C05,25/02/2022 23:30,2.5
C05,26/02/2022 3:30,1.5
C05,26/02/2022 7:30,1
C05,26/02/2022 11:30,1
C05,26/02/2022 15:30,3
C05,26/02/2022 19:30,2.5
C05,26/02/2022 23:30,2
C05,27/02/2022 3:30,1.5
C05,27/02/2022 7:30,1
C05,27/02/2022 11:30,3.5
C05,27/02/2022 15:30,9.5
C05,27/02/2022 19:30,5
C05,27/02/2022 23:30,2.5
C05,28/02/2022 3:30,1.5
C05,28/02/2022 7:30,1
C05,28/02/2022 11:30,3.5
C05,28/02/2022 15:30,10.5
C05,28/02/2022 19:30,7
C05,28/02/2022 23:30,4.5
C05,01/03/2022 3:30,3.5
C05,01/03/2022 7:30,3
C05,01/03/2022 11:30,4
C05,01/03/2022 15:30,4
C05,01/03/2022 19:30,3.5
C05,01/03/2022 23:30,2
C05,02/03/2022 3:30,1.5
C05,02/03/2022 7:30,1.5
C05,02/03/2022 11:30,1.5
C05,02/03/2022 15:30,5
C05,02/03/2022 19:30,4
C05,02/03/2022 23:30,2.5
C05,03/03/2022 3:30,2.5
C05,03/03/2022 7:30,1.5
C05,03/03/2022 11:30,1.5
C05,03/03/2022 15:30,2
C05,03/03/2022 19:30,1.5
C05,03/03/2022 23:30,1.5
C05,04/03/2022 3:30,1.5
C05,04/03/2022 7:30,1.5
C05,04/03/2022 11:30,1.5
C05,04/03/2022 15:30,1.5
C05,04/03/2022 19:30,1.5
C05,04/03/2022 23:30,1.5
C05,05/03/2022 3:30,1.5
C05,05/03/2022 7:30,1.5
C05,05/03/2022 11:30,1.5
C05,05/03/2022 15:30,1.5
C05,05/03/2022 19:30,1
C05,05/03/2022 23:30,1
C05,06/03/2022 3:30,1
C05,06/03/2022 7:30,1
C05,06/03/2022 11:30,1
C05,06/03/2022 15:30,1.5
C05,06/03/2022 19:30,1
C05,06/03/2022 23:30,1
C05,07/03/2022 3:30,1
C05,07/03/2022 7:30,1
C05,07/03/2022 11:30,1
C05,07/03/2022 15:30,1
C05,07/03/2022 19:30,1
C05,07/03/2022 23:30,1
C05,08/03/2022 3:30,1
C05,08/03/2022 7:30,1
C05,08/03/2022 11:30,1
C05,08/03/2022 15:30,1
C05,08/03/2022 19:30,1
C05,08/03/2022 23:30,1
C05,09/03/2022 3:30,1
C05,09/03/2022 7:30,1
C05,09/03/2022 11:30,1
C05,09/03/2022 15:30,1
C05,09/03/2022 19:30,1
C05,09/03/2022 23:30,1
C05,10/03/2022 3:30,1
C05,10/03/2022 7:30,1
C05,10/03/2022 11:30,1
C05,10/03/2022 15:30,1
C05,10/03/2022 19:30,1
C05,10/03/2022 23:30,0.5
C05,11/03/2022 3:30,1
C05,11/03/2022 7:30,1
C05,11/03/2022 11:30,1
C05,11/03/2022 15:30,1
C05,11/03/2022 19:30,1
C05,11/03/2022 23:30,1
C05,12/03/2022 3:30,0.5
C05,12/03/2022 7:30,0.5
C05,12/03/2022 11:30,0.5
C05,12/03/2022 15:30,0.5
C05,12/03/2022 19:30,0.5
C05,12/03/2022 23:30,0.5
C05,13/03/2022 3:30,0.5
C05,13/03/2022 7:30,0.5
C05,13/03/2022 11:30,0.5
C05,13/03/2022 15:30,0.5
C05,13/03/2022 19:30,0.5
C05,13/03/2022 23:30,0.5
C05,14/03/2022 3:30,0.5
C05,14/03/2022 7:30,0.5
C05,14/03/2022 11:30,0.5
C05,14/03/2022 15:30,0.5
C05,14/03/2022 19:30,0.5
C05,14/03/2022 23:30,0.5
C05,15/03/2022 3:30,0.5
C05,15/03/2022 7:30,0.5
C05,15/03/2022 11:30,0.5
C05,15/03/2022 15:30,0.5
C05,15/03/2022 19:30,0.5
C05,15/03/2022 23:30,0.5
C05,16/03/2022 3:30,0.5
C05,16/03/2022 7:30,0.5
C05,16/03/2022 11:30,1
C05,16/03/2022 15:30,1
C05,16/03/2022 19:30,1
C05,16/03/2022 23:30,0.5
C05,17/03/2022 3:30,0.5
C05,17/03/2022 7:30,0.5
C05,17/03/2022 11:30,0.5
C05,17/03/2022 15:30,0.5
C05,17/03/2022 19:30,0.5
C05,17/03/2022 23:30,0.5
C05,18/03/2022 3:30,0
C05,18/03/2022 7:30,0
C05,18/03/2022 11:30,0
C05,18/03/2022 15:30,0
C05,18/03/2022 19:30,0
C05,18/03/2022 23:30,0
C05,19/03/2022 3:30,0
C05,19/03/2022 7:30,0
C05,19/03/2022 11:30,0
C05,19/03/2022 15:30,2
C05,19/03/2022 19:30,2
C05,19/03/2022 23:30,1
C05,20/03/2022 3:30,0.5
C05,20/03/2022 7:30,0.5
C05,20/03/2022 11:30,0.5
C05,20/03/2022 15:30,1.5
C05,20/03/2022 19:30,1
C05,20/03/2022 23:30,1
C05,21/03/2022 3:30,0.5
C05,21/03/2022 7:30,0.5
C05,21/03/2022 11:30,0.5
C05,21/03/2022 15:30,2
C05,21/03/2022 19:30,1
C05,21/03/2022 23:30,0.5
C05,22/03/2022 3:30,0.5
C05,22/03/2022 7:30,0.5
C05,22/03/2022 11:30,0.5
C05,22/03/2022 15:30,0.5
C05,22/03/2022 19:30,0.5
C05,22/03/2022 23:30,0.5
C05,23/03/2022 3:30,0.5
C05,23/03/2022 7:30,0.5
C05,23/03/2022 11:30,0.5
C05,23/03/2022 15:30,0.5
C05,23/03/2022 19:30,0.5
C05,23/03/2022 23:30,0.5
C05,24/03/2022 3:30,0.5
C05,24/03/2022 7:30,0.5
C05,24/03/2022 11:30,0.5
C05,24/03/2022 15:30,3
C05,24/03/2022 19:30,2
C05,24/03/2022 23:30,1
C05,25/03/2022 3:30,1
C05,25/03/2022 7:30,0.5
C05,25/03/2022 11:30,3
C05,25/03/2022 15:30,4
C05,25/03/2022 19:30,3
C05,25/03/2022 23:30,2
C05,26/03/2022 3:30,1.5
C05,26/03/2022 7:30,1
C05,26/03/2022 11:30,3
C05,26/03/2022 15:30,5.5
C05,26/03/2022 19:30,4
C05,26/03/2022 23:30,3
C05,27/03/2022 4:30,2.5
C05,27/03/2022 8:30,1.5
C05,27/03/2022 12:30,7.5
C05,27/03/2022 16:30,12
C05,27/03/2022 20:30,7
C05,28/03/2022 0:30,4.5
C05,28/03/2022 4:30,3.5
C05,28/03/2022 8:30,3
C05,28/03/2022 12:30,6.5
C05,28/03/2022 16:30,9.5
C05,28/03/2022 20:30,7.5
C05,29/03/2022 0:30,4.5
C05,29/03/2022 4:30,3
C05,29/03/2022 8:30,3
C05,29/03/2022 12:30,4.5
C05,29/03/2022 16:30,5.5
C05,29/03/2022 20:30,4
C05,30/03/2022 0:30,3
C05,30/03/2022 4:30,2
C05,30/03/2022 8:30,1.5
C05,30/03/2022 12:30,2.5
C05,30/03/2022 16:30,4.5
C05,30/03/2022 20:30,2.5
C05,31/03/2022 0:30,1
C05,31/03/2022 4:30,0.5
C05,31/03/2022 8:30,0.5
C05,31/03/2022 12:30,0.5
C05,31/03/2022 16:30,5.5
C05,31/03/2022 20:30,2.5
C05,01/04/2022 0:30,1.5
C05,01/04/2022 4:30,1.5
C05,01/04/2022 8:30,1
C05,01/04/2022 12:30,1
C05,01/04/2022 16:30,1
C05,01/04/2022 20:30,1
C05,02/04/2022 0:30,1
C05,02/04/2022 4:30,1
C05,02/04/2022 8:30,1
C05,02/04/2022 12:30,1
C05,02/04/2022 16:30,1
C05,02/04/2022 20:30,1
C05,03/04/2022 0:30,1
C05,03/04/2022 4:30,1
C05,03/04/2022 8:30,0.5
C05,03/04/2022 12:30,0.5
C05,03/04/2022 16:30,0.5
C05,03/04/2022 20:30,0.5
C05,04/04/2022 0:30,0.5
C05,04/04/2022 4:30,0.5
C05,04/04/2022 8:30,0.5
C05,04/04/2022 12:30,0.5
C05,04/04/2022 16:30,0.5
C05,04/04/2022 20:30,0.5
C05,05/04/2022 0:30,0.5
C05,05/04/2022 4:30,0.5
C05,05/04/2022 8:30,0.5
C05,05/04/2022 12:30,0.5
C05,05/04/2022 16:30,0.5
C05,05/04/2022 20:30,1
C05,06/04/2022 0:30,0.5
C05,06/04/2022 4:30,0.5
C05,06/04/2022 8:30,0.5
C05,06/04/2022 12:30,0.5
C05,06/04/2022 16:30,10
C05,06/04/2022 20:30,6
C05,07/04/2022 0:30,2
C05,07/04/2022 4:30,1
C05,07/04/2022 8:30,1
C05,07/04/2022 12:30,2.5
C05,07/04/2022 16:30,5
C05,07/04/2022 20:30,3
C05,08/04/2022 0:30,2
C05,08/04/2022 4:30,1
C05,08/04/2022 8:30,0.5
C05,08/04/2022 12:30,0.5
C05,08/04/2022 16:30,3
C05,08/04/2022 20:30,2
C05,09/04/2022 0:30,1
C05,09/04/2022 4:30,1
C05,09/04/2022 8:30,0.5
C05,09/04/2022 12:30,6
C05,09/04/2022 16:30,12
C05,09/04/2022 20:30,7.5
C05,10/04/2022 0:30,3.5
C05,10/04/2022 4:30,2
C05,10/04/2022 8:30,2
C05,10/04/2022 12:30,4.5
C05,10/04/2022 16:30,5.5
C05,10/04/2022 20:30,5
C05,11/04/2022 0:30,4
C05,11/04/2022 4:30,2.5
C05,11/04/2022 8:30,2
C05,11/04/2022 12:30,2
C05,11/04/2022 16:30,2
C05,11/04/2022 20:30,1.5
C05,12/04/2022 0:30,1.5
C05,12/04/2022 4:30,1
C05,12/04/2022 8:30,1
C05,12/04/2022 12:30,1
C05,12/04/2022 16:30,2
C05,12/04/2022 20:30,1
C05,13/04/2022 0:30,1
C05,13/04/2022 4:30,0.5
C05,13/04/2022 8:30,0.5
C05,13/04/2022 12:30,2.5
C05,13/04/2022 16:30,8.5
C05,13/04/2022 20:30,6
C05,14/04/2022 0:30,2.5
C05,14/04/2022 4:30,1.5
C05,14/04/2022 8:30,1
C05,14/04/2022 12:30,8.5
C05,14/04/2022 16:30,13.5
C05,14/04/2022 20:30,9.5
C05,15/04/2022 0:30,5.5
C05,15/04/2022 4:30,3.5
C05,15/04/2022 8:30,3
C05,15/04/2022 12:30,11.5
C05,15/04/2022 16:30,12.5
C05,15/04/2022 20:30,10
C05,16/04/2022 0:30,6.5
C05,16/04/2022 4:30,4.5
C05,16/04/2022 8:30,3.5
C05,16/04/2022 12:30,12
C05,16/04/2022 16:30,19.5
C05,16/04/2022 20:30,13
C05,17/04/2022 0:30,8
C05,17/04/2022 4:30,5.5
C05,17/04/2022 8:30,4.5
C05,17/04/2022 12:30,11
C05,17/04/2022 16:30,18.5
C05,17/04/2022 20:30,12
C05,18/04/2022 0:30,7
C05,18/04/2022 4:30,5
C05,18/04/2022 8:30,4.5
C05,18/04/2022 12:30,13.5
C05,18/04/2022 16:30,14.5
C05,18/04/2022 20:30,10
C05,19/04/2022 0:30,6
C05,19/04/2022 4:30,5.5
C05,19/04/2022 8:30,5
C05,19/04/2022 12:30,5
C05,19/04/2022 16:30,8.5
C05,19/04/2022 20:30,5.5
C05,20/04/2022 0:30,3.5
C05,20/04/2022 4:30,3
C05,20/04/2022 8:30,3
C05,20/04/2022 12:30,3
C05,20/04/2022 16:30,3
C05,20/04/2022 20:30,3
C05,21/04/2022 0:30,1.5
C05,21/04/2022 4:30,1
C05,21/04/2022 8:30,1
C05,21/04/2022 12:30,2.5
C05,21/04/2022 16:30,13
C05,21/04/2022 20:30,6.5
C05,22/04/2022 0:30,4
C05,22/04/2022 4:30,2.5
C05,22/04/2022 8:30,2.5
C05,22/04/2022 12:30,2.5
C05,22/04/2022 16:30,2.5
C05,22/04/2022 20:30,2
C05,23/04/2022 0:30,2
C05,23/04/2022 4:30,2
C05,23/04/2022 8:30,2
C05,23/04/2022 12:30,2
C05,23/04/2022 16:30,2
C05,23/04/2022 20:30,2
C05,24/04/2022 0:30,2
C05,24/04/2022 4:30,2
C05,24/04/2022 8:30,1.5
